id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
250610088691F,GOLD - COMMODITY EXCHANGE INC.,2025-06-10T00:00:00.000,2025 Report Week 23,GOLD,088691,CMX ,NYC,088 ,GOLD,417143,13381,62746,38867,212220,16184,160680,36589,33843,85315,21925,14865,363135,398372,54008,18771,417143,13381,62746,38867,212220,16184,160680,36589,33843,85315,21925,14865,363135,398372,54008,18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,-938,319,-1320,-685,-215,714,205,714,-1701,-768,1936,-810,1506,2012,-304,100.0,3.2,15.0,9.3,50.9,3.9,38.5,8.8,8.1,20.5,5.3,3.6,87.1,95.5,12.9,4.5,100.0,3.2,15.0,9.3,50.9,3.9,38.5,8.8,8.1,20.5,5.3,3.6,87.1,95.5,12.9,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,19,20,24,89,31,31,265,154,314,19,20,24,89,31,31,265,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,31.9,31.6,51.5,17.5,30.6,27.4,47.6,20.3,31.9,31.6,51.5,17.5,30.6,27.4,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,15,25,102,22,41,15,25,102,22,41
250603088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-03T00:00:00.000,2025 Report Week 22,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,39082,0,0,0,0,0,588,725,0,9785,13286,4166,14539,18177,24543,20905,39082,0,0,0,0,0,588,725,0,9785,13286,4166,14539,18177,24543,20905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9967,0,0,0,0,0,-566,213,0,-6240,-12612,-187,-6993,-12586,-2974,2619,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.0,25.0,34.0,10.7,37.2,46.5,62.8,53.5,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.0,25.0,34.0,10.7,37.2,46.5,62.8,53.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,11,14,10,21,17,28,0,0,0,11,14,10,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,23.1,29.1,36.4,18.4,20.9,24.0,31.3,21.8,23.1,29.1,36.4,18.4,20.9,24.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
250603088691F,GOLD - COMMODITY EXCHANGE INC.,2025-06-03T00:00:00.000,2025 Report Week 22,GOLD,088691,CMX ,NYC,088 ,GOLD,415941,14319,62427,40187,212905,16399,159966,36384,33129,87016,22693,12929,363945,396866,51996,19075,415941,14319,62427,40187,212905,16399,159966,36384,33129,87016,22693,12929,363945,396866,51996,19075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21597,-1616,300,831,12154,-15819,12464,-302,-13185,431,-524,-158,-17052,-17534,-4545,-4063,100.0,3.4,15.0,9.7,51.2,3.9,38.5,8.7,8.0,20.9,5.5,3.1,87.5,95.4,12.5,4.6,100.0,3.4,15.0,9.7,51.2,3.9,38.5,8.7,8.0,20.9,5.5,3.1,87.5,95.4,12.5,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,19,22,29,89,31,32,275,151,318,19,22,29,89,31,32,275,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,32.6,31.2,51.2,17.6,31.0,27.1,47.9,20.1,32.6,31.2,51.2,17.6,31.0,27.1,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,17,23,106,21,37,17,23,106,21,37
250527088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,GOLD,088691,CMX ,NYC,088 ,GOLD,437538,15935,62127,39356,200751,32218,147502,36686,46314,86585,23217,13087,380997,414400,56541,23138,437538,15935,62127,39356,200751,32218,147502,36686,46314,86585,23217,13087,380997,414400,56541,23138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10462,-4267,3108,4912,7476,-3392,-1647,-4834,-1199,-2328,-9344,-5029,-12950,-13214,2488,2752,100.0,3.6,14.2,9.0,45.9,7.4,33.7,8.4,10.6,19.8,5.3,3.0,87.1,94.7,12.9,5.3,100.0,3.6,14.2,9.0,45.9,7.4,33.7,8.4,10.6,19.8,5.3,3.0,87.1,94.7,12.9,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,17,23,31,86,29,27,248,151,294,17,23,31,86,29,27,248,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,30.2,28.8,45.2,16.6,27.7,25.4,40.8,18.6,30.2,28.8,45.2,16.6,27.7,25.4,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,15,23,88,21,38,15,23,88,21,38
250527088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,49049,0,0,0,0,0,1154,512,0,16025,25898,4353,21532,30763,27517,18286,49049,0,0,0,0,0,1154,512,0,16025,25898,4353,21532,30763,27517,18286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,-20,194,-25,-2673,633,2445,-273,3247,337,-3183,100.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.0,32.7,52.8,8.9,43.9,62.7,56.1,37.3,100.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.0,32.7,52.8,8.9,43.9,62.7,56.1,37.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,12,13,7,17,19,29,0,0,0,12,13,7,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,43.1,36.2,55.0,24.6,42.1,29.7,50.1,28.1,43.1,36.2,55.0,24.6,42.1,29.7,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
250520088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,48985,0,0,0,0,0,1174,318,25,18698,25265,1908,21805,27516,27180,21469,48985,0,0,0,0,0,1174,318,25,18698,25265,1908,21805,27516,27180,21469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254,0,0,0,0,0,-436,318,25,4574,3536,505,4668,4384,1586,1870,100.0,0.0,0.0,0.0,0.0,0.0,2.4,0.6,0.1,38.2,51.6,3.9,44.5,56.2,55.5,43.8,100.0,0.0,0.0,0.0,0.0,0.0,2.4,0.6,0.1,38.2,51.6,3.9,44.5,56.2,55.5,43.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,14,11,6,19,17,29,0,0,0,14,11,6,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,42.3,34.4,51.0,23.1,42.0,32.6,49.8,23.7,42.3,34.4,51.0,23.1,42.0,32.6,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,,0,0,,,
250520088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,GOLD,088691,CMX ,NYC,088 ,GOLD,448000,20202,59019,34444,193275,35610,149149,41520,47513,88913,32561,18116,393947,427614,54053,20386,448000,20202,59019,34444,193275,35610,149149,41520,47513,88913,32561,18116,393947,427614,54053,20386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,2551,-165,1094,10251,-1801,4739,-1663,6138,-4868,-1238,-3178,4675,8344,2483,-1186,100.0,4.5,13.2,7.7,43.1,7.9,33.3,9.3,10.6,19.8,7.3,4.0,87.9,95.4,12.1,4.6,100.0,4.5,13.2,7.7,43.1,7.9,33.3,9.3,10.6,19.8,7.3,4.0,87.9,95.4,12.1,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,17,20,27,87,38,30,254,158,306,17,20,27,87,38,30,254,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,29.2,27.8,43.4,16.0,27.1,24.5,40.2,18.2,29.2,27.8,43.4,16.0,27.1,24.5,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,22,93,24,40,14,22,93,24,40
250513088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,42731,0,0,0,0,0,1610,0,0,14124,21729,1403,17137,23132,25594,19599,42731,0,0,0,0,0,1610,0,0,14124,21729,1403,17137,23132,25594,19599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3563,0,0,-632,0,0,-540,-272,-47,-2996,2257,-206,-4421,1732,858,-5295,100.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,33.1,50.9,3.3,40.1,54.1,59.9,45.9,100.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,33.1,50.9,3.3,40.1,54.1,59.9,45.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,15,11,7,22,15,30,0,0,0,15,11,7,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,0,0,0,0,,0,0
250513088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,GOLD,088691,CMX ,NYC,088 ,GOLD,440842,17651,59184,33350,183024,37411,144410,43183,41375,93781,33799,21294,389272,419270,51570,21572,440842,17651,59184,33350,183024,37411,144410,43183,41375,93781,33799,21294,389272,419270,51570,21572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11572,-54,-3806,-3756,-900,4978,27,891,-15275,719,1143,2851,-10510,-10118,-1062,-1454,100.0,4.0,13.4,7.6,41.5,8.5,32.8,9.8,9.4,21.3,7.7,4.8,88.3,95.1,11.7,4.9,100.0,4.0,13.4,7.6,41.5,8.5,32.8,9.8,9.4,21.3,7.7,4.8,88.3,95.1,11.7,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,16,21,28,96,39,34,261,162,316,16,21,28,96,39,34,261,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,28.8,26.4,43.4,15.7,26.9,24.2,40.5,17.0,28.8,26.4,43.4,15.7,26.9,24.2,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,22,88,26,37,14,22,88,26,37
250506088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-06T00:00:00.000,2025 Report Week 18,GOLD,088691,CMX ,NYC,088 ,GOLD,452414,17705,62990,37106,183924,32433,144383,42292,56650,93062,32656,18443,399782,429388,52632,23026,452414,17705,62990,37106,183924,32433,144383,42292,56650,93062,32656,18443,399782,429388,52632,23026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,-9,202,2631,3762,-8165,-6332,-2528,5436,3400,417,1628,-1411,752,1957,-206,100.0,3.9,13.9,8.2,40.7,7.2,31.9,9.3,12.5,20.6,7.2,4.1,88.4,94.9,11.6,5.1,100.0,3.9,13.9,8.2,40.7,7.2,31.9,9.3,12.5,20.6,7.2,4.1,88.4,94.9,11.6,5.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,16,22,31,99,40,33,276,170,333,16,22,31,99,40,33,276,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,29.4,29.6,46.7,14.8,26.4,23.1,40.3,20.0,29.4,29.6,46.7,14.8,26.4,23.1,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,28,92,28,41,14,28,92,28,41
250506088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-06T00:00:00.000,2025 Report Week 18,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,46294,0,0,632,0,0,2150,272,47,17120,19472,1609,21558,21400,24736,24894,46294,0,0,632,0,0,2150,272,47,17120,19472,1609,21558,21400,24736,24894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,236,0,0,88,147,-30,-1010,-1052,272,-444,-663,2892,3111,100.0,0.0,0.0,1.4,0.0,0.0,4.6,0.6,0.1,37.0,42.1,3.5,46.6,46.2,53.4,53.8,100.0,0.0,0.0,1.4,0.0,0.0,4.6,0.6,0.1,37.0,42.1,3.5,46.6,46.2,53.4,53.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,11,12,6,22,15,30,0,0,0,11,12,6,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,,,,0,,,,
250429088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-29T00:00:00.000,2025 Report Week 17,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,43846,0,0,396,0,0,2062,125,77,18130,20524,1337,22002,22063,21844,21783,43846,0,0,396,0,0,2062,125,77,18130,20524,1337,22002,22063,21844,21783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2321,0,0,0,0,0,-425,125,77,-1713,2160,-1097,-3158,1265,837,-3586,100.0,0.0,0.0,0.9,0.0,0.0,4.7,0.3,0.2,41.3,46.8,3.0,50.2,50.3,49.8,49.7,100.0,0.0,0.0,0.9,0.0,0.0,4.7,0.3,0.2,41.3,46.8,3.0,50.2,50.3,49.8,49.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,11,13,5,19,16,29,0,0,0,11,13,5,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,,,,0,,,,
250429088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-29T00:00:00.000,2025 Report Week 17,GOLD,088691,CMX ,NYC,088 ,GOLD,451868,17714,62788,34475,180162,40598,150715,44820,51214,89662,32239,16815,401193,428636,50675,23232,451868,17714,62788,34475,180162,40598,150715,44820,51214,89662,32239,16815,401193,428636,50675,23232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13483,-396,-632,-3221,-14492,5276,-15645,-638,-882,-2874,-5821,4488,-13254,-12701,-229,-782,100.0,3.9,13.9,7.6,39.9,9.0,33.4,9.9,11.3,19.8,7.1,3.7,88.8,94.9,11.2,5.1,100.0,3.9,13.9,7.6,39.9,9.0,33.4,9.9,11.3,19.8,7.1,3.7,88.8,94.9,11.2,5.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,15,24,27,89,35,30,264,157,315,15,24,27,89,35,30,264,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,28.4,29.6,46.0,14.9,25.0,23.1,40.3,19.7,28.4,29.6,46.0,14.9,25.0,23.1,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,22,95,26,42,13,22,95,26,42
250422088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-22T00:00:00.000,2025 Report Week 16,GOLD,088691,CMX ,NYC,088 ,GOLD,465351,18110,63420,37696,194654,35322,166360,45458,52096,92536,38060,12327,414447,441337,50904,24014,465351,18110,63420,37696,194654,35322,166360,45458,52096,92536,38060,12327,414447,441337,50904,24014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,3896,-2399,8575,-14774,8089,-2040,1912,5785,-10771,12109,-4366,9168,6356,-445,2367,100.0,3.9,13.6,8.1,41.8,7.6,35.7,9.8,11.2,19.9,8.2,2.6,89.1,94.8,10.9,5.2,100.0,3.9,13.6,8.1,41.8,7.6,35.7,9.8,11.2,19.9,8.2,2.6,89.1,94.8,10.9,5.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,16,24,27,95,37,34,272,170,333,16,24,27,95,37,34,272,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,27.3,29.6,44.9,15.6,25.2,23.9,40.9,20.2,27.3,29.6,44.9,15.6,25.2,23.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,23,101,27,41,13,23,101,27,41
250422088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-22T00:00:00.000,2025 Report Week 16,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,46167,0,0,396,0,0,2487,0,0,19843,18364,2434,25160,20798,21007,25369,46167,0,0,396,0,0,2487,0,0,19843,18364,2434,25160,20798,21007,25369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,0,775,0,0,4338,2776,257,5370,3033,1873,4210,100.0,0.0,0.0,0.9,0.0,0.0,5.4,0.0,0.0,43.0,39.8,5.3,54.5,45.0,45.5,55.0,100.0,0.0,0.0,0.9,0.0,0.0,5.4,0.0,0.0,43.0,39.8,5.3,54.5,45.0,45.5,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,15,13,7,25,15,33,0,0,0,15,13,7,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,28.7,39.8,41.0,30.0,25.2,38.5,36.6,30.4,28.7,39.8,41.0,30.0,25.2,38.5,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,4,0,0,0,,4,0,0
250415088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-15T00:00:00.000,2025 Report Week 15,GOLD,088691,CMX ,NYC,088 ,GOLD,456628,14214,65819,29121,209428,27233,168400,43546,46311,103307,25951,16693,405279,434981,51349,21647,456628,14214,65819,29121,209428,27233,168400,43546,46311,103307,25951,16693,405279,434981,51349,21647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11160,127,-915,1993,2764,-766,-6993,-861,2347,8867,1240,4722,10297,8531,863,2629,100.0,3.1,14.4,6.4,45.9,6.0,36.9,9.5,10.1,22.6,5.7,3.7,88.8,95.3,11.2,4.7,100.0,3.1,14.4,6.4,45.9,6.0,36.9,9.5,10.1,22.6,5.7,3.7,88.8,95.3,11.2,4.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,18,25,29,95,28,32,268,159,321,18,25,29,95,28,32,268,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,29.1,28.3,46.5,15.3,27.6,23.8,44.0,18.9,29.1,28.3,46.5,15.3,27.6,23.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,11,23,103,20,38,11,23,103,20,38
