id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
230117088691C,GOLD - COMMODITY EXCHANGE INC.,2023-01-17T00:00:00.000,2023 Report Week 03,GOLD,088691,CMX ,NYC,088 ,GOLD,705668,27704,74603,84897,236943,65831,145586,52229,84795,119928,36492,123354,652095,674247,53572,31420,705668,27704,74603,84897,236943,65831,145586,52229,84795,119928,36492,123354,652095,674247,53572,31420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41654,6888,2259,800,10329,13401,8943,-1839,9664,-4873,1724,4211,39034,39747,2620,1907,100.0,3.9,10.6,12.0,33.6,9.3,20.6,7.4,12.0,17.0,5.2,17.5,92.4,95.5,7.6,4.5,100.0,3.9,10.6,12.0,33.6,9.3,20.6,7.4,12.0,17.0,5.2,17.5,92.4,95.5,7.6,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,22,28,38,88,40,65,296,214,335,22,28,38,88,40,65,296,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,25.6,26.8,42.8,12.2,19.9,18.6,32.0,17.0,25.6,26.8,42.8,12.2,19.9,18.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,16,18,102,26,61,16,18,102,26,61
230110088691C,GOLD - COMMODITY EXCHANGE INC.,2023-01-10T00:00:00.000,2023 Report Week 02,GOLD,088691,CMX ,NYC,088 ,GOLD,664014,20816,72344,84097,226614,52431,136643,54069,75131,124801,34768,119143,613062,634500,50952,29513,664014,20816,72344,84097,226614,52431,136643,54069,75131,124801,34768,119143,613062,634500,50952,29513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57151,1118,6759,-3461,6826,7874,9283,-487,7854,3984,1182,26283,52936,56292,4214,859,100.0,3.1,10.9,12.7,34.1,7.9,20.6,8.1,11.3,18.8,5.2,17.9,92.3,95.6,7.7,4.4,100.0,3.1,10.9,12.7,34.1,7.9,20.6,8.1,11.3,18.8,5.2,17.9,92.3,95.6,7.7,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,19,25,35,89,39,61,289,211,330,19,25,35,89,39,61,289,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,26.6,27.3,43.1,14.0,21.0,20.4,33.9,17.1,26.6,27.3,43.1,14.0,21.0,20.4,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,17,107,28,64,13,17,107,28,64
230103088691C,GOLD - COMMODITY EXCHANGE INC.,2023-01-03T00:00:00.000,2023 Report Week 01,GOLD,088691,CMX ,NYC,088 ,GOLD,606863,19698,65585,87558,219789,44557,127360,54555,67277,120816,33586,92860,560126,578209,46738,28655,606863,19698,65585,87558,219789,44557,127360,54555,67277,120816,33586,92860,560126,578209,46738,28655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27229,958,2592,-1567,5056,2182,4023,-1450,4485,-634,-2057,14190,23638,24998,3591,2231,100.0,3.2,10.8,14.4,36.2,7.3,21.0,9.0,11.1,19.9,5.5,15.3,92.3,95.3,7.7,4.7,100.0,3.2,10.8,14.4,36.2,7.3,21.0,9.0,11.1,19.9,5.5,15.3,92.3,95.3,7.7,4.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,18,22,33,87,31,62,275,202,315,18,22,33,87,31,62,275,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,28.4,28.3,45.1,14.9,22.9,22.4,36.9,17.7,28.4,28.3,45.1,14.9,22.9,22.4,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,19,96,32,58,14,19,96,32,58
221227088691C,GOLD - COMMODITY EXCHANGE INC.,2022-12-27T00:00:00.000,2022 Report Week 52,GOLD,088691,CMX ,NYC,088 ,GOLD,579634,18739,62993,89125,214733,42375,123337,56005,62792,121450,35643,78669,536487,553210,43146,26424,579634,18739,62993,89125,214733,42375,123337,56005,62792,121450,35643,78669,536487,553210,43146,26424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27151,-634,3119,-319,9907,-10776,-684,-9563,468,3456,1654,-18214,-26703,-23406,-448,-3745,100.0,3.2,10.9,15.4,37.0,7.3,21.3,9.7,10.8,21.0,6.1,13.6,92.6,95.4,7.4,4.6,100.0,3.2,10.9,15.4,37.0,7.3,21.3,9.7,10.8,21.0,6.1,13.6,92.6,95.4,7.4,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,17,24,31,80,34,55,265,189,304,17,24,31,80,34,55,265,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,28.7,28.6,45.8,15.6,23.3,23.5,37.7,18.0,28.7,28.6,45.8,15.6,23.3,23.5,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,20,91,31,56,13,20,91,31,56
221220088691C,GOLD - COMMODITY EXCHANGE INC.,2022-12-20T00:00:00.000,2022 Report Week 51,GOLD,088691,CMX ,NYC,088 ,GOLD,606785,19373,59875,89444,204825,53151,124021,65569,62324,117994,33989,96884,563190,576616,43594,30169,606785,19373,59875,89444,204825,53151,124021,65569,62324,117994,33989,96884,563190,576616,43594,30169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1290,296,-2064,1690,-1621,1369,-530,1037,-523,-668,-396,-909,-192,1131,414,100.0,3.2,9.9,14.7,33.8,8.8,20.4,10.8,10.3,19.4,5.6,16.0,92.8,95.0,7.2,5.0,100.0,3.2,9.9,14.7,33.8,8.8,20.4,10.8,10.3,19.4,5.6,16.0,92.8,95.0,7.2,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,17,24,32,78,34,53,264,191,304,17,24,32,78,34,53,264,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,28.0,28.9,45.4,14.9,21.8,22.5,35.6,18.0,28.0,28.9,45.4,14.9,21.8,22.5,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,20,89,35,57,14,20,89,35,57
221213088691C,GOLD - COMMODITY EXCHANGE INC.,2022-12-13T00:00:00.000,2022 Report Week 50,GOLD,088691,CMX ,NYC,088 ,GOLD,606562,18083,59579,91509,203135,54771,122652,66098,61287,118517,34657,97280,564100,576808,42463,29754,606562,18083,59579,91509,203135,54771,122652,66098,61287,118517,34657,97280,564100,576808,42463,29754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40338,3419,2861,122,13606,4625,14456,-4480,2043,2228,5539,13395,40287,37590,51,2748,100.0,3.0,9.8,15.1,33.5,9.0,20.2,10.9,10.1,19.5,5.7,16.0,93.0,95.1,7.0,4.9,100.0,3.0,9.8,15.1,33.5,9.0,20.2,10.9,10.1,19.5,5.7,16.0,93.0,95.1,7.0,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,16,23,30,83,36,60,268,202,315,16,23,30,83,36,60,268,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,27.7,29.2,44.7,15.0,21.4,22.6,34.8,18.0,27.7,29.2,44.7,15.0,21.4,22.6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,11,19,94,36,58,11,19,94,36,58
221206088691C,GOLD - COMMODITY EXCHANGE INC.,2022-12-06T00:00:00.000,2022 Report Week 49,GOLD,088691,CMX ,NYC,088 ,GOLD,566225,14665,56718,91387,189529,50147,108196,70578,59244,116290,29118,83885,523812,539218,42412,27007,566225,14665,56718,91387,189529,50147,108196,70578,59244,116290,29118,83885,523812,539218,42412,27007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6701,96,2067,-6106,3143,-5599,6100,-3509,2885,-2650,1612,7679,2405,8279,4296,-1578,100.0,2.6,10.0,16.1,33.5,8.9,19.1,12.5,10.5,20.5,5.1,14.8,92.5,95.2,7.5,4.8,100.0,2.6,10.0,16.1,33.5,8.9,19.1,12.5,10.5,20.5,5.1,14.8,92.5,95.2,7.5,4.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,19,21,30,77,39,62,261,204,304,19,21,30,77,39,62,261,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,28.9,29.7,46.6,15.5,22.8,23.8,37.4,18.1,28.9,29.7,46.6,15.5,22.8,23.8,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,15,18,82,41,58,15,18,82,41,58
221129088691C,GOLD - COMMODITY EXCHANGE INC.,2022-11-29T00:00:00.000,2022 Report Week 48,GOLD,088691,CMX ,NYC,088 ,GOLD,559524,14569,54651,97493,186385,55746,102096,74087,56359,118940,27505,76206,521408,530939,38116,28585,559524,14569,54651,97493,186385,55746,102096,74087,56359,118940,27505,76206,521408,530939,38116,28585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11317,-1629,-5163,1612,-4767,1709,-2852,1058,-4452,-1433,-309,1299,-5746,-10625,-5571,-692,100.0,2.6,9.8,17.4,33.3,10.0,18.2,13.2,10.1,21.3,4.9,13.6,93.2,94.9,6.8,5.1,100.0,2.6,9.8,17.4,33.3,10.0,18.2,13.2,10.1,21.3,4.9,13.6,93.2,94.9,6.8,5.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,15,23,31,78,33,56,251,190,291,15,23,31,78,33,56,251,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,28.8,29.7,46.2,15.7,22.1,24.0,36.8,17.8,28.8,29.7,46.2,15.7,22.1,24.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,10,20,72,45,56,10,20,72,45,56
221122088691C,GOLD - COMMODITY EXCHANGE INC.,2022-11-22T00:00:00.000,2022 Report Week 47,GOLD,088691,CMX ,NYC,088 ,GOLD,570841,16198,59813,95880,191153,54037,104948,73029,60811,120374,27815,74906,527154,541564,43687,29277,570841,16198,59813,95880,191153,54037,104948,73029,60811,120374,27815,74906,527154,541564,43687,29277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113284,-6937,-5902,4259,-5020,-20620,-6507,2300,-35619,-8604,-2860,-40724,-114753,-108445,1469,-4839,100.0,2.8,10.5,16.8,33.5,9.5,18.4,12.8,10.7,21.1,4.9,13.1,92.3,94.9,7.7,5.1,100.0,2.8,10.5,16.8,33.5,9.5,18.4,12.8,10.7,21.1,4.9,13.1,92.3,94.9,7.7,5.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,19,22,34,83,34,61,264,196,299,19,22,34,83,34,61,264,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,26.8,28.7,44.3,15.4,21.1,23.3,36.1,17.5,26.8,28.7,44.3,15.4,21.1,23.3,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,20,78,37,56,13,20,78,37,56
221115088691C,GOLD - COMMODITY EXCHANGE INC.,2022-11-15T00:00:00.000,2022 Report Week 46,GOLD,088691,CMX ,NYC,088 ,GOLD,684124,23135,65715,91622,196173,74657,111455,70729,96430,128978,30675,115630,641907,650009,42218,34116,684124,23135,65715,91622,196173,74657,111455,70729,96430,128978,30675,115630,641907,650009,42218,34116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38786,-1133,20897,-3287,27801,20859,14259,-34686,6154,-1058,-6200,3948,39742,38773,-956,13,100.0,3.4,9.6,13.4,28.7,10.9,16.3,10.3,14.1,18.9,4.5,16.9,93.8,95.0,6.2,5.0,100.0,3.4,9.6,13.4,28.7,10.9,16.3,10.3,14.1,18.9,4.5,16.9,93.8,95.0,6.2,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,25,24,35,94,43,77,302,234,343,25,24,35,94,43,77,302,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,22.7,28.1,41.0,13.3,17.0,19.7,29.5,16.5,22.7,28.1,41.0,13.3,17.0,19.7,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,20,20,86,41,67,20,20,86,41,67
221115088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-11-15T00:00:00.000,2022 Report Week 46,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,28826,0,0,0,0,0,0,910,1,14438,11128,3761,18200,15800,10626,13026,28826,0,0,0,0,0,0,910,1,14438,11128,3761,18200,15800,10626,13026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,50.1,38.6,13.0,63.1,54.8,36.9,45.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,50.1,38.6,13.0,63.1,54.8,36.9,45.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,9,10,8,13,18,22,0,0,0,9,10,8,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,36.6,59.6,45.3,44.6,34.5,49.3,38.6,51.5,36.6,59.6,45.3,44.6,34.5,49.3,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,0,,,0,0,0,,
221108088691C,GOLD - COMMODITY EXCHANGE INC.,2022-11-08T00:00:00.000,2022 Report Week 45,GOLD,088691,CMX ,NYC,088 ,GOLD,645338,24268,44818,94908,168372,53798,97196,105415,90276,130036,36875,111682,602165,611236,43173,34103,645338,24268,44818,94908,168372,53798,97196,105415,90276,130036,36875,111682,602165,611236,43173,34103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46041,-220,12066,-3346,9738,4583,14693,-15966,15423,1101,4448,13493,45728,43785,314,2256,100.0,3.8,6.9,14.7,26.1,8.3,15.1,16.3,14.0,20.1,5.7,17.3,93.3,94.7,6.7,5.3,100.0,3.8,6.9,14.7,26.1,8.3,15.1,16.3,14.0,20.1,5.7,17.3,93.3,94.7,6.7,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,22,23,33,102,51,82,312,249,365,22,23,33,102,51,82,312,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,22.0,26.5,38.0,13.7,16.4,20.5,27.7,16.5,22.0,26.5,38.0,13.7,16.4,20.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,19,20,80,55,68,19,20,80,55,68
221101088691C,GOLD - COMMODITY EXCHANGE INC.,2022-11-01T00:00:00.000,2022 Report Week 44,GOLD,088691,CMX ,NYC,088 ,GOLD,599297,24488,32752,98254,158634,49216,82503,121381,74853,128935,32427,98189,556437,567450,42860,31847,599297,24488,32752,98254,158634,49216,82503,121381,74853,128935,32427,98189,556437,567450,42860,31847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7664,-2460,-3109,2816,-372,-1948,3856,9599,5238,2936,-1096,-16418,-5981,-8106,-1683,442,100.0,4.1,5.5,16.4,26.5,8.2,13.8,20.3,12.5,21.5,5.4,16.4,92.8,94.7,7.2,5.3,100.0,4.1,5.5,16.4,26.5,8.2,13.8,20.3,12.5,21.5,5.4,16.4,92.8,94.7,7.2,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,17,19,32,102,41,73,297,237,349,17,19,32,102,41,73,297,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,23.5,27.1,38.4,14.0,17.1,21.1,28.4,16.6,23.5,27.1,38.4,14.0,17.1,21.1,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,21,23,69,64,68,21,23,69,64,68
221025088691C,GOLD - COMMODITY EXCHANGE INC.,2022-10-25T00:00:00.000,2022 Report Week 43,GOLD,088691,CMX ,NYC,088 ,GOLD,606961,26948,35861,95438,159006,51164,78647,111781,69615,125999,33523,114606,562418,575556,44543,31405,606961,26948,35861,95438,159006,51164,78647,111781,69615,125999,33523,114606,562418,575556,44543,31405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24612,4226,-1653,2423,-2571,3532,-1854,10648,3323,1842,-657,10792,24284,23414,329,1199,100.0,4.4,5.9,15.7,26.2,8.4,13.0,18.4,11.5,20.8,5.5,18.9,92.7,94.8,7.3,5.2,100.0,4.4,5.9,15.7,26.2,8.4,13.0,18.4,11.5,20.8,5.5,18.9,92.7,94.8,7.3,5.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,21,19,34,101,49,81,305,252,356,21,19,34,101,49,81,305,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,22.3,27.9,38.3,13.6,16.1,20.4,27.5,17.1,22.3,27.9,38.3,13.6,16.1,20.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,21,25,68,62,72,21,25,68,62,72
221018088691C,GOLD - COMMODITY EXCHANGE INC.,2022-10-18T00:00:00.000,2022 Report Week 42,GOLD,088691,CMX ,NYC,088 ,GOLD,582348,22723,37514,93015,161577,47632,80501,101134,66292,124158,34180,103814,538135,552143,44214,30206,582348,22723,37514,93015,161577,47632,80501,101134,66292,124158,34180,103814,538135,552143,44214,30206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928,2990,-6122,1161,-7733,2184,-6175,15748,-1471,-876,-774,7904,5716,9736,2211,-1808,100.0,3.9,6.4,16.0,27.7,8.2,13.8,17.4,11.4,21.3,5.9,17.8,92.4,94.8,7.6,5.2,100.0,3.9,6.4,16.0,27.7,8.2,13.8,17.4,11.4,21.3,5.9,17.8,92.4,94.8,7.6,5.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,21,19,34,101,48,79,301,254,357,21,19,34,101,48,79,301,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,22.6,28.9,38.9,14.1,17.0,21.4,28.1,17.4,22.6,28.9,38.9,14.1,17.0,21.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,19,23,70,67,72,19,23,70,67,72
221011088691C,GOLD - COMMODITY EXCHANGE INC.,2022-10-11T00:00:00.000,2022 Report Week 41,GOLD,088691,CMX ,NYC,088 ,GOLD,574421,19733,43636,91854,169310,45448,86676,85386,67764,125034,34954,95910,532418,542407,42003,32014,574421,19733,43636,91854,169310,45448,86676,85386,67764,125034,34954,95910,532418,542407,42003,32014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14043,-646,443,-2423,-511,-466,-8504,-4853,-1169,179,-4421,-1554,-14583,-12531,541,-1512,100.0,3.4,7.6,16.0,29.5,7.9,15.1,14.9,11.8,21.8,6.1,16.7,92.7,94.4,7.3,5.6,100.0,3.4,7.6,16.0,29.5,7.9,15.1,14.9,11.8,21.8,6.1,16.7,92.7,94.4,7.3,5.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,20,20,36,102,46,78,308,247,355,20,20,36,102,46,78,308,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,22.2,28.7,38.7,14.4,17.4,22.0,28.6,17.3,22.2,28.7,38.7,14.4,17.4,22.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,22,77,59,74,18,22,77,59,74
